  SCHEMATIC
<-Volume->                  <--Area-->     <-Volume->  <ML#> ***       <sb>
<Name>   x                  <-factor->     <Name>   x        ***        x x
*** Each COPY operation holds the inflow for up to 10 reaches.  For example,
*** COPY 80 members 1-10 hold the data for reaches 80-89, so the member
*** subscript is one more than the ones digit of the reach number.  All of
*** the COPY outputs are written to the transfer WDM file, with the dataset
*** number matching the reach number.  The transfers are all in acre-feet/day.

*** In the MASS-LINK table number, the tens digit matches the reach number,
*** while the ones digit indicates PERLND (1) or IMPLND (2).
***<IHM_SCHEMATIC>
PERLND 193                      46.533     COPY   110     91
PERLND 193                      93.695     COPY   410     91
PERLND 194                      27.969     COPY   110     91
PERLND 194                      56.316     COPY   410     91
PERLND 195                     366.027     COPY   110     91
PERLND 195                     736.999     COPY   410     91
PERLND 201                       3.762     COPY   120      1
PERLND 201                     753.791     COPY   420      1
PERLND 202                       4.661     COPY   120      1
PERLND 202                     933.910     COPY   420      1
PERLND 203                        .508     COPY   120      1
PERLND 203                     101.719     COPY   420      1
PERLND 204                        .663     COPY   120      1
PERLND 204                     132.772     COPY   420      1
PERLND 205                       5.345     COPY   120      1
PERLND 205                    1070.858     COPY   420      1
PERLND 211                     256.454     COPY   120     11
PERLND 211                        .118     COPY   240     61
PERLND 211                     524.211     COPY   420     11
PERLND 212                     523.687     COPY   120     11
PERLND 212                        .240     COPY   240     61
PERLND 212                    1070.454     COPY   420     11
PERLND 213                     209.263     COPY   120     11
PERLND 213                        .096     COPY   240     61
PERLND 213                     427.748     COPY   420     11
PERLND 214                      11.606     COPY   120     11
PERLND 214                      23.723     COPY   420     11
PERLND 215                     415.030     COPY   120     11
PERLND 215                        .191     COPY   240     61
PERLND 215                     848.350     COPY   420     11
PERLND 221                     182.729     COPY   120     21
PERLND 221                     341.915     COPY   240     61
PERLND 221                     815.572     COPY   420     21
PERLND 222                     512.526     COPY   120     21
PERLND 222                     959.021     COPY   240     61
PERLND 222                    2287.556     COPY   420     21
PERLND 223                     121.981     COPY   120     21
PERLND 223                     228.246     COPY   240     61
PERLND 223                     544.436     COPY   420     21
PERLND 224                       1.096     COPY   120     21
PERLND 224                       2.052     COPY   240     61
PERLND 224                       4.894     COPY   420     21
PERLND 225                     209.898     COPY   120     21
PERLND 225                     392.753     COPY   240     61
PERLND 225                     936.835     COPY   420     21
PERLND 231                     262.830     COPY   120     31
PERLND 231                    1015.615     COPY   420     31
PERLND 232                    1011.128     COPY   120     31
PERLND 232                    3907.148     COPY   420     31
PERLND 233                     106.370     COPY   120     31
PERLND 233                     411.030     COPY   420     31
PERLND 234                       4.403     COPY   120     31
PERLND 234                      17.014     COPY   420     31
PERLND 235                     206.640     COPY   120     31
PERLND 235                     798.489     COPY   420     31
PERLND 241                     185.239     COPY   120     41
PERLND 241                       9.618     COPY   240     71
PERLND 241                     535.730     COPY   420     41
PERLND 242                     693.453     COPY   120     41
PERLND 242                      36.005     COPY   240     71
PERLND 242                    2005.533     COPY   420     41
PERLND 243                     175.320     COPY   120     41
PERLND 243                       9.103     COPY   240     71
PERLND 243                     507.043     COPY   420     41
PERLND 244                      11.475     COPY   120     41
PERLND 244                        .596     COPY   240     71
PERLND 244                      33.187     COPY   420     41
PERLND 245                     645.680     COPY   120     41
PERLND 245                      33.525     COPY   240     71
PERLND 245                    1867.370     COPY   420     41
PERLND 251                     124.185     COPY   120     51
PERLND 251                     457.406     COPY   240     71
PERLND 251                        .951     COPY   240     81
PERLND 251                    1000.518     COPY   420     51
PERLND 252                     301.287     COPY   120     51
PERLND 252                    1109.718     COPY   240     71
PERLND 252                       2.308     COPY   240     81
PERLND 252                    2427.370     COPY   420     51
PERLND 253                       9.240     COPY   120     51
PERLND 253                      34.033     COPY   240     71
PERLND 253                        .071     COPY   240     81
PERLND 253                      74.443     COPY   420     51
PERLND 254                       5.315     COPY   120     51
PERLND 254                      19.576     COPY   240     71
